Time [s],Ch 1 [C],Ch 2 [C],Ch 3 [C],Ch 4 [C],Ch 5 [C],Ch 6 [C],Ch 7 [C],Ch 8 [C],Ch 9 [C],Ch 10 [C],Ch 11 [C],Ch 12 [C],Ch 13 [C],Ch 14 [C],Ch 15 [C],T_Jet [C],Ch 16 [C],Ch 17 [C],Ch 18 [C],Ch 19 [C],Ch 20 [C],Ch 21 [C],Ch 22 [C],Ch 23 [C],Ch 25 [C],Ch 26 [C],Ch 27 [C],Ch 28 [C],Ch 29 [C],Ch 30 [C],Ch 31 [C],T_ambient [C],T_Heat Flux [C],Heat Flux [W/m^2],P_heater [W]
1091.703,46.982,49.646,54.177,53.454,54.299,54.972,55.279,55.595,55.673,50.3,52.384,53.87,54.651,55.177,55.537,27.491,56.036,49.906,52.331,53.85,54.856,55.44,55.799,56.075,51.048,53.019,53.703,54.753,55.385,55.538,55.453,25.991,62.018,-0.394,99.895
1094.391,46.988,49.644,54.204,53.454,54.291,54.966,55.279,55.591,55.689,50.308,52.388,53.858,54.655,55.187,55.535,27.493,56.036,49.908,52.331,53.85,54.866,55.442,55.801,56.067,51.062,53.025,53.703,54.741,55.377,55.524,55.459,25.994,62.012,-0.398,99.896
1097.062,46.976,49.656,54.192,53.458,54.291,54.97,55.274,55.587,55.685,50.316,52.392,53.87,54.665,55.194,55.547,27.504,56.044,49.904,52.327,53.854,54.876,55.438,55.803,56.069,51.072,53.035,53.715,54.745,55.371,55.528,55.439,25.972,62.031,-0.422,99.897
1099.75,46.976,49.658,54.186,53.45,54.295,54.972,55.266,55.579,55.687,50.302,52.392,53.866,54.651,55.196,55.529,27.487,56.04,49.916,52.327,53.854,54.87,55.432,55.791,56.061,51.056,53.017,53.695,54.741,55.369,55.542,55.459,25.978,62.021,-0.41,99.897
1102.422,46.978,49.644,54.184,53.45,54.299,54.988,55.27,55.597,55.697,50.304,52.4,53.862,54.645,55.191,55.541,27.485,56.042,49.908,52.331,53.836,54.856,55.428,55.807,56.075,51.074,53.033,53.705,54.755,55.363,55.538,55.449,25.994,61.99,-0.416,99.896
1105.109,46.98,49.648,54.177,53.44,54.283,54.974,55.262,55.583,55.689,50.308,52.4,53.862,54.655,55.187,55.543,27.487,56.035,49.902,52.325,53.838,54.85,55.432,55.791,56.063,51.042,53.009,53.691,54.729,55.353,55.52,55.437,25.976,61.989,-0.416,99.895
1107.781,46.986,49.618,54.157,53.442,54.283,54.97,55.264,55.579,55.675,50.281,52.39,53.854,54.649,55.167,55.533,27.476,56.051,49.892,52.309,53.822,54.85,55.436,55.783,56.057,51.034,52.995,53.677,54.744,55.361,55.528,55.443,25.951,61.992,-0.426,99.897
1110.469,46.974,49.62,54.161,53.418,54.281,54.954,55.258,55.581,55.673,50.3,52.382,53.85,54.655,55.171,55.543,27.483,56.031,49.89,52.313,53.832,54.848,55.43,55.785,56.061,51.044,52.995,53.679,54.733,55.359,55.516,55.433,25.913,61.983,-0.418,99.897
1113.141,46.965,49.64,54.171,53.418,54.273,54.956,55.254,55.587,55.667,50.287,52.382,53.86,54.651,55.173,55.521,27.478,56.016,49.889,52.301,53.82,54.834,55.43,55.785,56.055,51.032,53.005,53.685,54.737,55.346,55.528,55.437,25.937,62.007,-0.417,99.897
1115.828,46.967,49.618,54.159,53.42,54.273,54.944,55.256,55.575,55.675,50.279,52.368,53.834,54.633,55.163,55.516,27.474,56.008,49.873,52.291,53.816,54.846,55.43,55.765,56.063,51.034,52.999,53.677,54.737,55.364,55.509,55.443,25.931,62.019,-0.408,99.897
1118.5,46.961,49.636,54.161,53.43,54.275,54.954,55.254,55.575,55.667,50.285,52.374,53.85,54.633,55.161,55.527,27.459,56.013,49.887,52.3,53.816,54.838,55.428,55.777,56.06,51.06,53.005,53.686,54.744,55.372,55.523,55.434,25.898,61.996,-0.427,99.897
1121.187,46.949,49.63,54.169,53.432,54.281,54.958,55.264,55.569,55.665,50.298,52.374,53.848,54.645,55.177,55.525,27.472,55.997,49.871,52.282,53.804,54.842,55.422,55.784,56.05,51.062,53.011,53.698,54.758,55.366,55.533,55.468,25.927,62.015,-0.411,99.895
1123.875,46.959,49.614,54.155,53.416,54.275,54.946,55.248,55.573,55.673,50.275,52.374,53.838,54.635,55.155,55.518,27.453,56.013,49.859,52.284,53.806,54.826,55.418,55.788,56.056,51.051,53.011,53.698,54.75,55.362,55.539,55.462,25.876,62.024,-0.4,99.897
1126.547,46.951,49.608,54.155,53.43,54.273,54.948,55.27,55.565,55.661,50.285,52.374,53.854,54.645,55.157,55.51,27.459,56.015,49.869,52.29,53.816,54.84,55.41,55.779,56.054,51.038,53.021,53.692,54.736,55.362,55.517,55.444,25.891,62.002,-0.398,99.897
1129.234,46.949,49.62,54.159,53.43,54.277,54.95,55.254,55.565,55.657,50.283,52.366,53.834,54.629,55.169,55.51,27.453,56.015,49.863,52.29,53.828,54.832,55.412,55.769,56.044,51.034,53.007,53.688,54.749,55.358,55.523,55.432,25.913,62.002,-0.423,99.897
1131.906,46.943,49.614,54.149,53.422,54.259,54.95,55.242,55.573,55.659,50.261,52.364,53.838,54.643,55.155,55.512,27.459,56.004,49.859,52.287,53.81,54.828,55.412,55.769,56.057,51.022,52.985,53.679,54.721,55.35,55.511,55.424,25.912,62.016,-0.432,99.897
1134.594,46.939,49.612,54.159,53.42,54.275,54.95,55.24,55.563,55.659,50.245,52.358,53.836,54.631,55.161,55.512,27.457,56.01,49.854,52.297,53.796,54.812,55.418,55.773,56.059,51.018,52.987,53.683,54.735,55.348,55.503,55.435,25.896,61.994,-0.422,99.897
1137.266,46.939,49.62,54.161,53.424,54.265,54.946,55.248,55.573,55.641,50.255,52.364,53.82,54.615,55.141,55.506,27.457,55.987,49.845,52.28,53.794,54.814,55.426,55.778,56.046,51.043,53.011,53.686,54.736,55.368,55.517,55.442,25.908,62.027,-0.402,99.897
1139.953,46.945,49.62,54.173,53.43,54.261,54.942,55.234,55.557,55.655,50.271,52.37,53.836,54.637,55.149,55.498,27.447,55.997,49.857,52.276,53.806,54.824,55.41,55.774,56.052,51.049,53.011,53.696,54.746,55.37,55.521,55.452,25.917,62.009,-0.399,99.897
1142.625,46.943,49.642,54.155,53.428,54.265,54.96,55.234,55.546,55.657,50.275,52.374,53.842,54.635,55.167,55.518,27.44,55.997,49.857,52.27,53.796,54.814,55.402,55.77,56.05,51.043,53.013,53.684,54.732,55.362,55.519,55.436,25.93,62.009,-0.408,99.897
1145.312,46.945,49.606,54.145,53.406,54.259,54.95,55.242,55.559,55.655,50.263,52.362,53.836,54.621,55.145,55.516,27.443,55.973,49.858,52.262,53.792,54.808,55.408,55.758,56.038,51.019,52.996,53.69,54.738,55.363,55.538,55.453,25.967,62.023,-0.407,99.897
1147.984,46.935,49.608,54.133,53.402,54.251,54.938,55.25,55.555,55.641,50.261,52.343,53.811,54.625,55.165,55.518,27.428,55.981,49.821,52.264,53.782,54.808,55.4,55.766,56.038,51.025,52.99,53.698,54.744,55.363,55.526,55.455,25.97,62.013,-0.405,99.896
1150.672,46.93,49.608,54.141,53.42,54.267,54.95,55.254,55.557,55.661,50.261,52.362,53.828,54.643,55.151,55.516,27.43,55.963,49.845,52.254,53.788,54.804,55.414,55.768,56.032,51.033,53.008,53.688,54.75,55.367,55.52,55.443,25.973,61.995,-0.41,99.897
1153.359,46.93,49.596,54.149,53.408,54.263,54.942,55.254,55.561,55.643,50.271,52.372,53.832,54.621,55.139,55.504,27.421,55.964,49.834,52.262,53.783,54.816,55.408,55.774,56.048,51.045,53.012,53.706,54.749,55.371,55.542,55.433,25.958,62.002,-0.402,99.897
1156.031,46.935,49.604,54.157,53.402,54.255,54.944,55.25,55.573,55.647,50.257,52.356,53.828,54.627,55.147,55.514,27.413,55.964,49.818,52.258,53.785,54.81,55.414,55.77,56.052,51.033,53.006,53.69,54.741,55.363,55.514,55.437,25.945,62.005,-0.413,99.895
1158.734,46.944,49.611,54.161,53.426,54.262,54.945,55.248,55.568,55.657,50.259,52.353,53.836,54.604,55.153,55.512,27.426,55.964,49.822,52.25,53.772,54.798,55.398,55.764,56.046,51.029,53,53.694,54.747,55.353,55.53,55.449,25.929,62.014,-0.418,99.897
1161.422,46.946,49.601,54.144,53.401,54.258,54.925,55.232,55.556,55.651,50.245,52.357,53.805,54.61,55.151,55.5,27.415,55.96,49.82,52.244,53.772,54.804,55.404,55.77,56.036,51.019,53,53.674,54.743,55.357,55.514,55.433,25.91,62.005,-0.423,99.897
1164.109,46.971,49.628,54.148,53.415,54.274,54.935,55.245,55.564,55.654,50.257,52.351,53.823,54.634,55.155,55.502,27.417,55.964,49.814,52.238,53.77,54.798,55.388,55.756,56.034,51.027,52.984,53.678,54.731,55.349,55.504,55.441,25.91,62.008,-0.422,99.897
1166.797,46.955,49.614,54.16,53.417,54.276,54.955,55.247,55.56,55.642,50.251,52.351,53.823,54.628,55.133,55.51,27.413,55.964,49.824,52.238,53.781,54.802,55.39,55.758,56.046,51.013,52.978,53.669,54.749,55.362,55.525,55.449,25.883,62.009,-0.417,99.896
1169.469,46.951,49.612,54.172,53.415,54.262,54.943,55.237,55.548,55.644,50.24,52.347,53.823,54.622,55.145,55.496,27.411,55.95,49.8,52.232,53.768,54.798,55.39,55.762,56.034,51.017,52.975,53.671,54.741,55.352,55.527,55.453,25.889,62.012,-0.419,99.896
1172.156,46.961,49.624,54.164,53.427,54.276,54.947,55.237,55.564,55.64,50.255,52.351,53.827,54.61,55.139,55.508,27.406,55.955,49.796,52.223,53.767,54.798,55.378,55.758,56.031,51.009,52.982,53.687,54.745,55.352,55.517,55.452,25.874,62.007,-0.417,99.898
1174.844,46.931,49.597,54.144,53.399,54.254,54.939,55.24,55.548,55.639,50.231,52.341,53.811,54.61,55.139,55.482,27.381,55.941,49.788,52.223,53.738,54.784,55.386,55.754,56.05,51,52.975,53.677,54.728,55.36,55.519,55.444,25.88,61.991,-0.406,99.897
1177.531,46.935,49.601,54.136,53.395,54.258,54.923,55.226,55.542,55.631,50.235,52.335,53.801,54.604,55.141,55.498,27.384,55.939,49.782,52.223,53.767,54.778,55.378,55.754,56.036,51.015,52.975,53.657,54.739,55.348,55.519,55.44,25.893,62.019,-0.401,99.898
1180.219,46.947,49.61,54.148,53.411,54.243,54.941,55.245,55.546,55.632,50.228,52.341,53.811,54.61,55.141,55.502,27.385,55.941,49.805,52.213,53.763,54.784,55.367,55.754,56.017,51.015,52.984,53.671,54.73,55.364,55.521,55.428,25.906,62.032,-0.416,99.898
1182.891,46.96,49.627,54.161,53.434,54.267,54.946,55.253,55.561,55.654,50.242,52.349,53.811,54.612,55.151,55.502,27.387,55.939,49.784,52.213,53.761,54.77,55.376,55.742,56.029,51.002,52.965,53.677,54.73,55.356,55.515,55.438,25.884,62.019,-0.416,99.897
1185.578,46.943,49.596,54.16,53.404,54.258,54.945,55.233,55.546,55.632,50.232,52.341,53.799,54.596,55.145,55.498,27.379,55.929,49.798,52.223,53.755,54.794,55.39,55.756,56.021,51.021,52.986,53.667,54.732,55.36,55.519,55.43,25.877,62.007,-0.418,99.897
1188.266,46.967,49.63,54.16,53.421,54.278,54.954,55.246,55.559,55.666,50.244,52.354,53.825,54.614,55.136,55.5,27.394,55.941,49.805,52.217,53.745,54.78,55.384,55.734,56.031,51.021,52.988,53.681,54.737,55.348,55.511,55.434,25.887,62.013,-0.413,99.897
1190.937,46.95,49.637,54.161,53.414,54.255,54.948,55.249,55.561,55.656,50.252,52.341,53.809,54.6,55.123,55.498,27.394,55.933,49.805,52.217,53.771,54.774,55.372,55.744,56.023,51.015,52.984,53.669,54.747,55.35,55.511,55.444,25.89,62.016,-0.414,99.897
1193.625,46.973,49.626,54.17,53.423,54.264,54.952,55.258,55.563,55.668,50.256,52.36,53.815,54.608,55.143,55.502,27.387,55.951,49.784,52.217,53.753,54.772,55.376,55.75,56.023,51,52.982,53.657,54.734,55.344,55.513,55.438,25.912,62.004,-0.414,99.897
1196.312,46.965,49.63,54.17,53.423,54.262,54.932,55.24,55.553,55.658,50.256,52.356,53.813,54.602,55.138,55.502,27.377,55.937,49.792,52.215,53.74,54.768,55.382,55.738,56.011,51.017,52.971,53.649,54.734,55.352,55.509,55.422,25.925,61.998,-0.432,99.897
1198.984,46.943,49.611,54.151,53.406,54.245,54.946,55.235,55.555,55.646,50.232,52.347,53.809,54.6,55.141,55.5,27.364,55.943,49.788,52.223,53.749,54.764,55.367,55.73,56.003,50.996,52.967,53.653,54.708,55.342,55.511,55.422,25.928,61.988,-0.411,99.897
1201.672,46.953,49.612,54.182,53.415,54.258,54.938,55.238,55.561,55.652,50.252,52.338,53.813,54.606,55.132,55.502,27.379,55.952,49.811,52.216,53.764,54.794,55.373,55.747,56.019,51.01,52.977,53.669,54.74,55.352,55.495,55.426,25.945,62.017,-0.435,99.897
1204.344,46.97,49.641,54.185,53.426,54.264,54.945,55.254,55.556,55.659,50.262,52.346,53.807,54.602,55.134,55.508,27.383,55.962,49.807,52.242,53.77,54.781,55.389,55.751,56.017,51.018,52.987,53.669,54.734,55.36,55.501,55.432,25.954,62.008,-0.425,99.898
1207.031,46.959,49.618,54.166,53.413,54.26,54.944,55.23,55.559,55.644,50.242,52.344,53.807,54.594,55.124,55.496,27.364,55.938,49.797,52.234,53.768,54.787,55.379,55.743,56.027,51.02,52.989,53.673,54.736,55.344,55.499,55.44,25.919,62.005,-0.422,99.897
1209.719,46.951,49.618,54.164,53.405,54.262,54.93,55.236,55.545,55.638,50.224,52.334,53.801,54.594,55.126,55.5,27.368,55.913,49.778,52.207,53.747,54.766,55.369,55.738,56.013,50.998,52.969,53.663,54.71,55.34,55.495,55.418,25.925,61.982,-0.437,99.898
1212.391,46.914,49.592,54.125,53.384,54.233,54.917,55.223,55.532,55.648,50.214,52.327,53.793,54.592,55.123,55.486,27.356,55.915,49.778,52.201,53.743,54.772,55.365,55.734,56.007,50.99,52.986,53.653,54.72,55.34,55.507,55.43,25.9,61.991,-0.442,99.897
1215.078,46.918,49.592,54.14,53.39,54.227,54.917,55.213,55.532,55.636,50.212,52.335,53.799,54.594,55.121,55.486,27.354,55.921,49.788,52.219,53.749,54.762,55.372,55.754,56.021,51.007,52.967,53.657,54.718,55.394,55.485,55.41,25.893,62.001,-0.445,99.898
1217.766,46.954,49.611,54.153,53.398,54.239,54.932,55.221,55.549,55.638,50.226,52.339,53.795,54.604,55.131,55.492,27.343,55.921,49.792,52.201,53.738,54.774,55.357,55.74,56.005,51.005,52.973,53.643,54.712,55.342,55.501,55.406,25.925,61.995,-0.439,99.898
1220.437,46.94,49.626,54.162,53.403,54.264,54.94,55.234,55.551,55.633,50.248,52.352,53.811,54.598,55.13,55.488,27.351,55.925,49.78,52.217,53.749,54.774,55.376,55.736,56.021,50.996,52.965,53.637,54.718,55.34,55.485,55.432,25.906,61.991,-0.455,99.9
1223.125,46.931,49.599,54.151,53.396,54.235,54.93,55.196,55.555,55.642,50.208,52.361,53.795,54.574,55.159,55.486,27.333,55.976,49.753,52.214,53.78,54.737,55.371,55.735,56.013,50.998,52.967,53.663,54.718,55.329,55.497,55.426,25.929,62.005,-0.449,99.897
1225.812,46.973,49.626,54.131,53.399,54.232,54.93,55.234,55.539,55.635,50.226,52.328,53.793,54.586,55.118,55.478,27.341,55.934,49.769,52.21,53.74,54.779,55.371,55.733,56.025,50.992,52.963,53.657,54.722,55.323,55.499,55.416,25.913,62.001,-0.439,99.897
1228.5,46.919,49.603,54.153,53.408,54.241,54.914,55.225,55.539,55.64,50.206,52.326,53.801,54.578,55.121,55.478,27.337,55.926,49.769,52.214,53.738,54.775,55.373,55.737,56.013,50.992,52.967,53.648,54.712,55.323,55.505,55.412,25.891,61.992,-0.442,99.898
1231.172,46.946,49.594,54.146,53.403,54.234,54.919,55.226,55.523,55.629,50.234,52.328,53.783,54.604,55.12,55.478,27.33,55.921,49.772,52.207,53.74,54.752,55.367,55.728,56.005,50.984,52.937,53.637,54.718,55.332,55.487,55.412,25.877,61.985,-0.437,99.897
1233.859,46.956,49.623,54.165,53.404,54.248,54.931,55.24,55.538,55.641,50.223,52.318,53.801,54.598,55.116,55.48,27.341,55.915,49.77,52.209,53.736,54.766,55.355,55.73,55.991,50.996,52.943,53.639,54.706,55.334,55.483,55.416,25.861,62.001,-0.439,99.898
1236.547,46.967,49.636,54.177,53.416,54.265,54.941,55.243,55.556,55.643,50.239,52.348,53.806,54.607,55.134,55.493,27.347,55.922,49.789,52.212,53.744,54.775,55.375,55.737,56.015,51.01,52.987,53.659,54.71,55.342,55.493,55.43,25.843,62.005,-0.443,99.898
1239.234,46.972,49.64,54.178,53.433,54.266,54.948,55.245,55.558,55.654,50.237,52.351,53.81,54.591,55.132,55.489,27.344,55.926,49.783,52.218,53.748,54.779,55.355,55.721,56.003,50.994,52.965,53.642,54.714,55.327,55.482,55.4,25.843,62.005,-0.435,99.898
1241.906,46.984,49.655,54.197,53.448,54.288,54.941,55.25,55.565,55.66,50.252,52.349,53.806,54.605,55.14,55.489,27.348,55.937,49.801,52.239,53.749,54.779,55.381,55.745,56.013,51.006,52.961,53.652,54.714,55.336,55.488,55.41,25.808,61.998,-0.446,99.897
1244.594,46.988,49.641,54.183,53.444,54.272,54.958,55.252,55.565,55.666,50.242,52.351,53.798,54.589,55.115,55.497,27.338,55.907,49.783,52.216,53.752,54.765,55.369,55.725,56.005,50.992,52.959,53.661,54.71,55.325,55.49,55.414,25.818,61.992,-0.439,99.899
1247.281,46.986,49.649,54.193,53.43,54.286,54.962,55.258,55.571,55.664,50.246,52.361,53.81,54.591,55.128,55.495,27.33,55.951,49.809,52.245,53.761,54.781,55.37,55.723,56.002,50.998,52.983,53.662,54.706,55.329,55.482,55.41,25.799,62.005,-0.443,99.897
1249.953,46.984,49.655,54.191,53.448,54.286,54.956,55.248,55.567,55.66,50.26,52.359,53.82,54.603,55.132,55.499,27.327,55.926,49.799,52.238,53.76,54.779,55.371,55.727,56.013,51.016,52.979,53.657,54.71,55.336,55.48,55.41,25.811,61.992,-0.444,99.898
1252.641,46.993,49.658,54.201,53.444,54.268,54.941,55.263,55.559,55.66,50.251,52.367,53.804,54.593,55.132,55.481,27.323,55.936,49.793,52.228,53.768,54.767,55.361,55.731,56.003,50.996,52.961,53.665,54.708,55.323,55.497,55.428,25.795,61.98,-0.427,99.898
1255.328,46.983,49.656,54.193,53.448,54.292,54.956,55.258,55.575,55.658,50.241,52.361,53.796,54.583,55.136,55.495,27.307,55.96,49.779,52.238,53.76,54.792,55.443,55.712,56.014,50.997,52.976,53.664,54.736,55.297,55.486,55.409,25.796,61.993,-0.424,99.897
1258,46.992,49.651,54.189,53.428,54.268,54.96,55.254,55.557,55.654,50.244,52.359,53.808,54.599,55.13,55.517,27.332,55.966,49.81,52.248,53.76,54.788,55.374,55.728,56.016,50.991,52.964,53.66,54.71,55.325,55.496,55.411,25.806,62.005,-0.441,99.898
1260.687,46.975,49.643,54.199,53.422,54.272,54.941,55.263,55.563,55.652,50.246,52.355,53.816,54.603,55.134,55.501,27.315,55.956,49.812,52.246,53.769,54.786,55.364,55.734,56.012,50.999,52.966,53.65,54.71,55.319,55.496,55.409,25.79,61.987,-0.436,99.898
1263.375,46.988,49.653,54.193,53.434,54.272,54.966,55.265,55.567,55.658,50.26,52.353,53.818,54.609,55.14,55.499,27.317,55.952,49.818,52.242,53.765,54.794,55.374,55.734,56.026,51.011,52.964,53.654,54.706,55.321,55.5,55.405,25.771,61.996,-0.429,99.899
1266.062,47.008,49.642,54.199,53.432,54.276,54.941,55.254,55.565,55.648,50.239,52.349,53.782,54.601,55.13,55.495,27.3,55.938,49.783,52.224,53.74,54.785,55.361,55.739,56.013,50.988,52.967,53.653,54.706,55.319,55.488,55.404,25.757,62.008,-0.429,99.899
1268.734,46.989,49.648,54.197,53.426,54.264,54.945,55.261,55.547,55.648,50.241,52.341,53.806,54.589,55.126,55.485,27.3,55.944,49.803,52.236,53.754,54.778,55.37,55.728,56.006,51.011,52.972,53.646,54.714,55.331,55.482,55.409,25.783,61.993,-0.44,99.898
1271.422,46.977,49.651,54.197,53.426,54.264,54.945,55.254,55.561,55.644,50.238,52.353,53.796,54.603,55.13,55.491,27.302,55.979,49.817,52.264,53.78,54.816,55.383,55.75,56.02,51.015,52.982,53.658,54.724,55.327,55.496,55.421,25.812,62.002,-0.436,99.898
1274.109,46.968,49.629,54.195,53.423,54.262,54.95,55.23,55.559,55.656,50.244,52.352,53.797,54.599,55.141,55.496,27.302,55.979,49.803,52.249,53.752,54.792,55.373,55.732,56.022,51.005,52.968,53.644,54.706,55.341,55.498,55.413,25.828,61.99,-0.441,99.898
1276.797,46.952,49.643,54.186,53.431,54.268,54.943,55.25,55.567,55.646,50.24,52.356,53.821,54.622,55.141,55.516,27.312,55.962,49.814,52.246,53.763,54.786,55.37,55.728,56.022,51.016,52.982,53.652,54.718,55.331,55.494,55.419,25.834,61.99,-0.445,99.898
1279.469,46.952,49.638,54.168,53.419,54.264,54.954,55.25,55.563,55.655,50.264,52.368,53.825,54.624,55.136,55.504,27.301,55.949,49.807,52.233,53.757,54.793,55.372,55.739,56.021,51.008,52.969,53.646,54.708,55.321,55.501,55.393,25.849,61.98,-0.427,99.898
1282.156,46.968,49.654,54.179,53.437,54.252,54.943,55.258,55.575,55.646,50.274,52.365,53.829,54.62,55.153,55.52,27.301,55.973,49.829,52.258,53.802,54.806,55.387,55.738,56.016,51.021,52.984,53.662,54.722,55.329,55.506,55.413,25.863,61.98,-0.435,99.898
1284.844,46.977,49.647,54.179,53.449,54.268,54.939,55.246,55.573,55.658,50.28,52.377,53.821,54.612,55.143,55.51,27.301,55.986,49.842,52.271,53.795,54.811,55.395,55.744,56.033,51.039,52.996,53.664,54.72,55.341,55.502,55.419,25.835,61.975,-0.445,99.897
1287.531,46.992,49.669,54.183,53.455,54.278,54.941,55.258,55.561,55.654,50.267,52.367,53.832,54.625,55.12,55.499,27.287,56.01,49.876,52.289,53.81,54.832,55.404,55.769,56.033,51.054,52.999,53.677,54.741,55.353,55.514,55.427,25.848,61.991,-0.447,99.9
1290.219,46.981,49.663,54.203,53.442,54.278,54.958,55.254,55.567,55.65,50.273,52.365,53.812,54.601,55.126,55.495,27.269,56.018,49.894,52.289,53.818,54.826,55.4,55.755,56.047,51.046,53.003,53.687,54.754,55.349,55.512,55.415,25.842,61.988,-0.445,99.898
1292.891,46.973,49.673,54.187,53.438,54.276,54.945,55.25,55.561,55.654,50.275,52.373,53.82,54.629,55.148,55.525,27.273,56.037,49.91,52.321,53.833,54.829,55.403,55.77,56.044,51.054,53.017,53.687,54.735,55.359,55.502,55.439,25.88,61.976,-0.428,99.897
1295.578,46.966,49.647,54.187,53.431,54.282,54.954,55.252,55.557,55.66,50.282,52.393,53.838,54.615,55.153,55.511,27.283,56.039,49.888,52.304,53.827,54.839,55.416,55.764,56.044,51.052,53.003,53.679,54.747,55.355,55.512,55.437,25.931,61.985,-0.422,99.899
1298.266,46.972,49.653,54.169,53.439,54.264,54.943,55.25,55.553,55.666,50.278,52.385,53.814,54.601,55.141,55.509,27.276,56.021,49.888,52.311,53.821,54.829,55.405,55.766,56.03,51.054,53.001,53.691,54.729,55.357,55.512,55.439,25.938,61.985,-0.421,99.898
1300.953,46.964,49.641,54.192,53.439,54.252,54.943,55.248,55.565,55.66,50.286,52.379,53.835,54.622,55.151,55.502,27.28,56.024,49.874,52.307,53.834,54.836,55.398,55.763,56.039,51.044,52.997,53.683,54.727,55.351,55.512,55.437,25.953,61.982,-0.443,99.898
1303.641,46.974,49.657,54.185,53.433,54.274,54.937,55.242,55.557,55.65,50.26,52.373,53.832,54.609,55.143,55.515,27.268,56.012,49.868,52.305,53.828,54.836,55.422,55.775,56.037,51.054,53.019,53.693,54.729,55.349,55.514,55.419,25.934,61.994,-0.429,99.897
1306.328,46.952,49.636,54.17,53.427,54.258,54.939,55.258,55.559,55.651,50.276,52.38,53.835,54.632,55.148,55.528,27.286,56.004,49.87,52.297,53.818,54.834,55.398,55.745,56.033,51.026,52.997,53.683,54.729,55.339,55.518,55.433,25.941,61.982,-0.431,99.898
1309.016,46.952,49.622,54.164,53.421,54.256,54.941,55.256,55.557,55.645,50.28,52.376,53.839,54.612,55.158,55.516,27.271,56.027,49.871,52.298,53.819,54.845,55.41,55.76,56.04,51.024,53.005,53.683,54.737,55.349,55.512,55.419,25.906,61.973,-0.445,99.897
1311.703,46.934,49.616,54.168,53.427,54.256,54.945,55.256,55.569,55.658,50.268,52.378,53.839,54.618,55.165,55.504,27.284,56.029,49.871,52.296,53.817,54.833,55.401,55.754,56.044,51.024,52.985,53.679,54.737,55.334,55.508,55.425,25.896,61.97,-0.431,99.898
1314.375,46.939,49.61,54.162,53.417,54.248,54.927,55.252,55.565,55.665,50.26,52.374,53.819,54.618,55.164,55.534,27.271,56.029,49.857,52.294,53.811,54.813,55.41,55.756,56.042,51.03,52.989,53.671,54.739,55.345,55.516,55.441,25.89,61.973,-0.436,99.898
1317.062,46.946,49.602,54.172,53.417,54.254,54.931,55.244,55.551,55.651,50.272,52.364,53.829,54.612,55.171,55.53,27.259,56.025,49.865,52.304,53.823,54.837,55.412,55.772,56.04,51.024,53.007,53.679,54.735,55.343,55.508,55.431,25.922,61.979,-0.42,99.899
1319.75,46.938,49.63,54.162,53.421,54.246,54.929,55.258,55.569,55.653,50.272,52.37,53.833,54.62,55.156,55.518,27.259,56.031,49.869,52.282,53.821,54.833,55.393,55.766,56.036,51.028,53.011,53.685,54.743,55.357,55.53,55.419,25.95,61.979,-0.452,99.898
1322.437,46.948,49.616,54.17,53.419,54.258,54.939,55.246,55.559,55.662,50.264,52.368,53.833,54.608,55.152,55.514,27.254,56.033,49.88,52.284,53.819,54.839,55.405,55.764,56.036,51.066,53.017,53.701,54.751,55.359,55.514,55.435,25.979,61.985,-0.426,99.898
1325.125,46.946,49.624,54.174,53.435,54.27,54.937,55.266,55.565,55.658,50.272,52.382,53.813,54.622,55.156,55.52,27.256,56.047,49.88,52.313,53.815,54.837,55.405,55.768,56.04,51.046,53.025,53.689,54.759,55.361,55.522,55.427,26.02,61.994,-0.434,99.899
1327.812,46.923,49.633,54.17,53.435,54.274,54.972,55.262,55.558,55.667,50.306,52.394,53.864,54.627,55.17,55.529,27.262,56.043,49.896,52.329,53.833,54.835,55.408,55.774,56.044,51.068,53.023,53.711,54.741,55.359,55.518,55.439,26.036,61.973,-0.462,99.898
1330.5,46.932,49.631,54.165,53.44,54.272,54.948,55.258,55.56,55.661,50.289,52.398,53.848,54.643,55.165,55.553,27.272,56.037,49.867,52.307,53.821,54.841,55.416,55.772,56.04,51.048,53.019,53.705,54.745,55.365,55.514,55.449,26.058,61.991,-0.41,99.897
1333.187,46.923,49.623,54.157,53.422,54.26,54.943,55.262,55.566,55.653,50.285,52.392,53.854,54.629,55.159,55.545,27.272,56.035,49.892,52.315,53.815,54.835,55.399,55.768,56.034,51.052,53.007,53.707,54.757,55.367,55.522,55.435,26.077,61.988,-0.441,99.898
1335.875,46.933,49.633,54.168,53.435,54.26,54.954,55.248,55.575,55.665,50.286,52.4,53.85,54.639,55.17,55.537,27.264,56.029,49.882,52.309,53.809,54.845,55.408,55.768,56.038,51.042,53.017,53.701,54.747,55.357,55.522,55.445,26.068,61.982,-0.431,99.899
1338.562,46.939,49.627,54.168,53.425,54.266,54.943,55.266,55.567,55.663,50.277,52.398,53.848,54.629,55.162,55.529,27.254,56.027,49.894,52.311,53.823,54.833,55.403,55.77,56.038,51.056,53.009,53.695,54.741,55.359,55.528,55.455,26.081,61.976,-0.439,99.897
