Time [s],Ch 1 [C],Ch 2 [C],Ch 3 [C],Ch 4 [C],Ch 5 [C],Ch 6 [C],Ch 7 [C],Ch 8 [C],Ch 9 [C],Ch 10 [C],Ch 11 [C],Ch 12 [C],Ch 13 [C],Ch 14 [C],Ch 15 [C],T_Jet [C],Ch 16 [C],Ch 17 [C],Ch 18 [C],Ch 19 [C],Ch 20 [C],Ch 21 [C],Ch 22 [C],Ch 23 [C],Ch 25 [C],Ch 26 [C],Ch 27 [C],Ch 28 [C],Ch 29 [C],Ch 30 [C],Ch 31 [C],T_ambient [C],T_Heat Flux [C],Heat Flux [W/m^2],P_heater [W]
1972.031,51.497,54.397,57.916,57.211,57.95,58.531,58.754,59.016,59.078,54.511,56.322,57.632,58.29,58.745,59.012,24.622,59.43,54.402,56.188,57.53,58.419,58.975,59.269,59.501,55.233,56.794,57.382,58.314,58.842,58.947,58.864,26.022,64.935,-0.286,99.689
1976.031,51.477,54.393,57.931,57.225,57.939,58.531,58.758,59.042,59.069,54.507,56.33,57.63,58.288,58.754,59.006,24.615,59.444,54.412,56.2,57.516,58.45,58.984,59.275,59.515,55.247,56.794,57.382,58.306,58.849,58.959,58.874,26.019,64.938,-0.281,99.688
1980.031,51.481,54.393,57.927,57.221,57.945,58.533,58.76,59.014,59.098,54.533,56.328,57.644,58.308,58.754,59.032,24.628,59.444,54.41,56.196,57.526,58.444,58.992,59.297,59.534,55.239,56.814,57.376,58.328,58.865,58.981,58.89,26.025,64.938,-0.3,99.687
1984.031,51.487,54.39,57.933,57.233,57.954,58.555,58.776,59.036,59.098,54.521,56.338,57.644,58.316,58.772,59.028,24.62,59.458,54.431,56.211,57.534,58.45,59,59.289,59.538,55.243,56.808,57.398,58.34,58.881,58.987,58.9,26.022,64.978,-0.301,99.689
1988.031,51.497,54.407,57.951,57.245,57.976,58.565,58.784,59.046,59.098,54.541,56.338,57.656,58.324,58.778,59.056,24.62,59.46,54.431,56.223,57.552,58.478,59.02,59.287,59.548,55.261,56.824,57.406,58.346,58.881,59.001,58.92,26.009,64.969,-0.311,99.687
1992.031,51.507,54.403,57.969,57.249,57.984,58.575,58.796,59.058,59.118,54.555,56.355,57.668,58.328,58.79,59.058,24.626,59.48,54.431,56.207,57.57,58.476,59.016,59.319,59.564,55.253,56.828,57.394,58.342,58.877,59.011,58.922,26.016,64.981,-0.294,99.687
1996.031,51.521,54.429,57.971,57.261,57.992,58.585,58.805,59.076,59.122,54.549,56.359,57.679,58.33,58.8,59.068,24.62,59.478,54.447,56.237,57.578,58.48,59.032,59.325,59.572,55.269,56.824,57.423,58.352,58.889,59.021,58.922,26.012,64.997,-0.298,99.688
2000.031,51.505,54.417,57.969,57.251,58,58.587,58.809,59.072,59.132,54.561,56.381,57.689,58.348,58.8,59.074,24.609,59.476,54.453,56.251,57.572,58.468,59.028,59.335,59.576,55.287,56.846,57.425,58.364,58.913,59.021,58.94,26.006,65,-0.28,99.685
2004.031,51.511,54.437,57.979,57.271,58.008,58.601,58.825,59.068,59.144,54.567,56.383,57.699,58.363,58.816,59.096,24.601,59.5,54.465,56.235,57.58,58.49,59.046,59.337,59.584,55.283,56.852,57.443,58.376,58.917,59.05,58.95,26.003,65.018,-0.276,99.686
2008.031,51.505,54.427,57.985,57.281,58.016,58.603,58.837,59.102,59.146,54.561,56.383,57.693,58.363,58.814,59.084,24.605,59.504,54.447,56.239,57.57,58.504,59.046,59.343,59.59,55.285,56.856,57.437,58.382,58.925,59.05,58.969,25.996,65.018,-0.289,99.687
2012.031,51.521,54.449,58.001,57.275,58.014,58.606,58.839,59.094,59.164,54.573,56.395,57.715,58.381,58.822,59.09,24.603,59.521,54.457,56.241,57.586,58.506,59.062,59.351,59.604,55.271,56.86,57.463,58.393,58.941,59.06,58.983,25.99,65.025,-0.291,99.686
2016.031,51.523,54.439,57.999,57.297,58.02,58.614,58.839,59.108,59.176,54.575,56.389,57.721,58.373,58.842,59.121,24.59,59.51,54.479,56.263,57.593,58.514,59.06,59.363,59.598,55.293,56.852,57.465,58.409,58.949,59.066,58.973,25.993,65.034,-0.281,99.688
2020.031,51.525,54.457,58.011,57.297,58.03,58.624,58.863,59.125,59.174,54.563,56.397,57.723,58.383,58.838,59.111,24.586,59.535,54.473,56.261,57.607,58.53,59.07,59.361,59.606,55.293,56.886,57.465,58.417,58.96,59.088,58.997,26.006,65.059,-0.279,99.687
2024.031,51.525,54.455,58.029,57.295,58.054,58.63,58.869,59.143,59.193,54.579,56.393,57.717,58.387,58.854,59.111,24.588,59.537,54.475,56.277,57.615,58.522,59.078,59.373,59.62,55.311,56.889,57.471,58.405,58.964,59.082,58.995,26.009,65.071,-0.297,99.687
2028.031,51.533,54.457,58.023,57.305,58.058,58.648,58.875,59.133,59.199,54.589,56.397,57.741,58.405,58.856,59.139,24.575,59.559,54.485,56.273,57.605,58.546,59.084,59.384,59.618,55.317,56.901,57.479,58.417,58.976,59.102,59.003,26.009,65.08,-0.278,99.687
2032.031,51.533,54.475,58.038,57.32,58.061,58.64,58.887,59.153,59.207,54.583,56.413,57.745,58.413,58.85,59.137,24.58,59.547,54.485,56.289,57.631,58.538,59.103,59.386,59.622,55.329,56.913,57.481,58.427,58.988,59.108,59.011,26,65.09,-0.307,99.686
2036.031,51.539,54.487,58.04,57.322,58.069,58.666,58.903,59.159,59.223,54.616,56.437,57.751,58.429,58.889,59.167,24.573,59.563,54.499,56.283,57.639,58.548,59.111,59.4,59.638,55.343,56.911,57.503,58.459,58.966,59.112,59.033,25.996,65.09,-0.308,99.686
2040.031,51.571,54.499,58.058,57.34,58.081,58.654,58.901,59.165,59.229,54.62,56.443,57.749,58.431,58.895,59.165,24.567,59.583,54.509,56.289,57.645,58.575,59.117,59.41,59.647,55.337,56.919,57.507,58.441,58.978,59.116,59.019,26.025,65.115,-0.272,99.685
2044.031,51.561,54.497,58.064,57.354,58.083,58.692,58.907,59.175,59.233,54.622,56.449,57.771,58.449,58.893,59.183,24.565,59.577,54.515,56.311,57.651,58.573,59.141,59.432,59.657,55.354,56.929,57.523,58.447,58.988,59.124,59.031,26.006,65.108,-0.289,99.686
2048.031,51.567,54.499,58.054,57.354,58.099,58.69,58.922,59.201,59.253,54.63,56.445,57.771,58.437,58.911,59.177,24.565,59.585,54.509,56.301,57.657,58.571,59.127,59.424,59.663,55.352,56.937,57.523,58.457,59.01,59.114,59.039,26.025,65.133,-0.281,99.686
2052.031,51.567,54.493,58.072,57.352,58.095,58.7,58.922,59.197,59.241,54.628,56.451,57.777,58.459,58.911,59.177,24.563,59.603,54.528,56.32,57.651,58.577,59.117,59.432,59.681,55.348,56.929,57.523,58.467,59.022,59.138,59.049,26.006,65.136,-0.29,99.686
2056.031,51.584,54.499,58.082,57.364,58.093,58.696,58.93,59.209,59.257,54.632,56.451,57.789,58.455,58.931,59.197,24.546,59.597,54.519,56.32,57.661,58.609,59.153,59.44,59.685,55.343,56.943,57.538,58.475,59.016,59.132,59.061,26.038,65.133,-0.272,99.686
2060.031,51.567,54.518,58.092,57.374,58.117,58.698,58.942,59.219,59.279,54.63,56.474,57.8,58.474,58.929,59.205,24.556,59.611,54.525,56.332,57.675,58.591,59.153,59.444,59.691,55.368,56.935,57.538,58.485,59.024,59.155,59.072,26.009,65.136,-0.299,99.686
2064.031,51.606,54.544,58.1,57.39,58.123,58.723,58.95,59.209,59.287,54.644,56.48,57.802,58.474,58.943,59.199,24.561,59.621,54.546,56.352,57.689,58.597,59.165,59.462,59.709,55.368,56.965,57.562,58.491,59.038,59.177,59.072,26.012,65.155,-0.294,99.685
2068.031,51.626,54.55,58.104,57.4,58.141,58.733,58.972,59.236,59.277,54.682,56.49,57.82,58.51,58.945,59.23,24.563,59.642,54.568,56.376,57.706,58.627,59.181,59.472,59.721,55.404,56.983,57.568,58.491,59.056,59.189,59.086,25.984,65.173,-0.312,99.686
2072.031,51.628,54.564,58.114,57.412,58.155,58.739,58.986,59.258,59.304,54.694,56.52,57.846,58.514,58.961,59.236,24.544,59.664,54.582,56.38,57.718,58.633,59.189,59.489,59.723,55.43,56.985,57.568,58.526,59.064,59.189,59.092,26.019,65.183,-0.307,99.684
2076.031,51.656,54.58,58.14,57.418,58.155,58.749,58.978,59.248,59.31,54.721,56.538,57.858,58.526,58.971,59.256,24.544,59.67,54.588,56.394,57.732,58.639,59.199,59.495,59.755,55.442,56.995,57.576,58.534,59.068,59.195,59.096,25.99,65.201,-0.297,99.686
2080.031,51.65,54.598,58.151,57.435,58.163,58.769,58.994,59.262,59.332,54.721,56.538,57.87,58.52,58.971,59.26,24.533,59.668,54.598,56.39,57.73,58.653,59.199,59.503,59.743,55.448,57.008,57.602,58.542,59.077,59.209,59.108,26.006,65.195,-0.286,99.684
2084.031,51.664,54.604,58.155,57.447,58.178,58.777,59,59.266,59.328,54.717,56.548,57.864,58.536,58.996,59.254,24.525,59.672,54.614,56.402,57.752,58.668,59.234,59.521,59.745,55.461,57.026,57.616,58.552,59.079,59.217,59.108,26.009,65.223,-0.3,99.683
2088.031,51.664,54.586,58.153,57.453,58.184,58.775,59.016,59.276,59.328,54.725,56.55,57.882,58.556,59.014,59.268,24.521,59.69,54.616,56.404,57.752,58.684,59.226,59.515,59.76,55.446,57.026,57.606,58.544,59.101,59.227,59.114,26.022,65.242,-0.303,99.686
2092.031,51.68,54.61,58.179,57.447,58.21,58.793,59.029,59.282,59.332,54.737,56.567,57.884,58.554,59.01,59.278,24.516,59.698,54.632,56.42,57.768,58.692,59.224,59.535,59.764,55.448,57.02,57.618,58.556,59.101,59.221,59.12,26.028,65.226,-0.301,99.684
2096.031,51.68,54.614,58.179,57.467,58.204,58.787,59.008,59.302,59.338,54.741,56.571,57.888,58.566,59.03,59.294,24.506,59.706,54.62,56.443,57.782,58.688,59.254,59.537,59.774,55.465,57.036,57.632,58.568,59.113,59.247,59.146,26.035,65.254,-0.292,99.684
2100.031,51.692,54.629,58.193,57.473,58.21,58.811,59.035,59.3,59.358,54.751,56.607,57.909,58.582,59.042,59.32,24.502,59.716,54.641,56.453,57.786,58.698,59.246,59.553,59.772,55.477,57.044,57.639,58.584,59.113,59.251,59.146,26.022,65.245,-0.294,99.685
2104.031,51.692,54.649,58.191,57.487,58.224,58.813,59.047,59.33,59.368,54.767,56.595,57.902,58.601,59.044,59.308,24.506,59.732,54.634,56.455,57.79,58.716,59.252,59.553,59.802,55.485,57.068,57.634,58.568,59.129,59.256,59.164,26.025,65.26,-0.3,99.684
2108.031,51.707,54.645,58.213,57.483,58.23,58.825,59.049,59.31,59.374,54.783,56.591,57.929,58.593,59.058,59.31,24.5,59.734,54.661,56.459,57.81,58.724,59.278,59.583,59.822,55.489,57.078,57.671,58.59,59.147,59.249,59.154,26.022,65.285,-0.311,99.685
2112.031,51.697,54.647,58.223,57.501,58.244,58.825,59.071,59.32,59.384,54.781,56.593,57.919,58.599,59.056,59.331,24.5,59.732,54.659,56.461,57.819,58.728,59.286,59.577,59.828,55.503,57.09,57.665,58.602,59.157,59.258,59.17,26.031,65.254,-0.306,99.683
2116.031,51.697,54.647,58.221,57.491,58.246,58.834,59.065,59.328,59.378,54.789,56.609,57.925,58.595,59.068,59.337,24.487,59.747,54.661,56.473,57.817,58.744,59.276,59.575,59.816,55.503,57.066,57.667,58.606,59.149,59.276,59.182,26.031,65.294,-0.285,99.684
2120.031,51.69,54.639,58.223,57.509,58.254,58.848,59.061,59.338,59.396,54.773,56.609,57.925,58.607,59.056,59.353,24.493,59.769,54.665,56.467,57.81,58.74,59.292,59.604,59.824,55.501,57.074,57.669,58.608,59.149,59.282,59.195,26.035,65.285,-0.3,99.684
2124.031,51.686,54.653,58.229,57.523,58.254,58.854,59.081,59.342,59.406,54.769,56.619,57.951,58.619,59.07,59.343,24.497,59.773,54.649,56.473,57.808,58.738,59.306,59.597,59.828,55.497,57.082,57.679,58.621,59.155,59.296,59.197,26,65.31,-0.29,99.681
2128.031,51.719,54.653,58.235,57.515,58.258,58.862,59.101,59.371,59.406,54.767,56.607,57.953,58.623,59.084,59.363,24.489,59.767,54.665,56.483,57.819,58.742,59.312,59.608,59.858,55.509,57.088,57.695,58.641,59.177,59.296,59.197,26.022,65.322,-0.297,99.683
2132.031,51.713,54.671,58.251,57.525,58.266,58.864,59.091,59.369,59.421,54.793,56.625,57.949,58.635,59.086,59.355,24.491,59.769,54.671,56.477,57.819,58.754,59.314,59.61,59.858,55.503,57.102,57.685,58.641,59.184,59.298,59.209,26.016,65.338,-0.295,99.681
2136.031,51.719,54.663,58.255,57.554,58.282,58.876,59.093,59.373,59.431,54.785,56.625,57.967,58.637,59.103,59.373,24.487,59.779,54.675,56.487,57.841,58.766,59.314,59.624,59.856,55.517,57.106,57.709,58.659,59.196,59.326,59.225,26.009,65.35,-0.3,99.682
2140.031,51.735,54.691,58.272,57.55,58.291,58.898,59.113,59.371,59.441,54.793,56.647,57.965,58.659,59.103,59.377,24.483,59.783,54.687,56.517,57.849,58.77,59.337,59.634,59.868,55.527,57.121,57.715,58.669,59.19,59.33,59.223,26.019,65.344,-0.288,99.682
2144.031,51.727,54.691,58.27,57.56,58.284,58.886,59.111,59.373,59.441,54.815,56.645,57.981,58.651,59.101,59.407,24.491,59.803,54.691,56.497,57.853,58.785,59.337,59.638,59.893,55.549,57.117,57.715,58.673,59.208,59.34,59.237,26.009,65.353,-0.299,99.681
2148.031,51.723,54.689,58.276,57.554,58.299,58.9,59.115,59.399,59.461,54.809,56.649,57.983,58.653,59.117,59.391,24.487,59.807,54.697,56.507,57.865,58.779,59.355,59.648,59.891,55.539,57.125,57.713,58.669,59.214,59.348,59.247,25.996,65.359,-0.286,99.682
2152.031,51.743,54.683,58.282,57.556,58.303,58.894,59.121,59.391,59.445,54.801,56.637,57.989,58.655,59.123,59.417,24.489,59.819,54.703,56.511,57.863,58.793,59.345,59.656,59.895,55.537,57.135,57.719,58.677,59.21,59.346,59.253,26.009,65.353,-0.277,99.682
2156.031,51.739,54.699,58.29,57.576,58.311,58.918,59.15,59.409,59.471,54.822,56.671,58.005,58.677,59.131,59.409,24.483,59.821,54.707,56.519,57.859,58.803,59.355,59.66,59.905,55.549,57.147,57.725,58.665,59.23,59.35,59.253,25.996,65.39,-0.288,99.682
2160.031,51.751,54.703,58.306,57.57,58.321,58.924,59.158,59.417,59.485,54.84,56.669,58.011,58.685,59.143,59.417,24.464,59.831,54.737,56.537,57.893,58.817,59.369,59.664,59.907,55.578,57.173,57.747,58.701,59.24,59.371,59.275,26.019,65.384,-0.301,99.682
2164.031,51.779,54.738,58.32,57.606,58.351,58.926,59.166,59.431,59.495,54.858,56.696,58.028,58.7,59.141,59.433,24.462,59.841,54.747,56.541,57.901,58.807,59.365,59.676,59.895,55.596,57.163,57.766,58.713,59.258,59.385,59.291,26.016,65.39,-0.306,99.684
2168.031,51.793,54.762,58.33,57.622,58.361,58.959,59.168,59.443,59.509,54.876,56.708,58.036,58.718,59.181,59.435,24.453,59.862,54.762,56.564,57.899,58.827,59.387,59.688,59.927,55.596,57.181,57.778,58.719,59.252,59.373,59.287,26.047,65.4,-0.295,99.683
2172.031,51.82,54.756,58.324,57.618,58.367,58.965,59.19,59.451,59.515,54.886,56.728,58.046,58.712,59.193,59.456,24.46,59.86,54.776,56.584,57.923,58.849,59.395,59.704,59.947,55.616,57.197,57.786,58.727,59.276,59.387,59.308,26.028,65.418,-0.295,99.681
2176.031,51.82,54.758,58.35,57.632,58.369,58.969,59.192,59.453,59.517,54.894,56.738,58.058,58.726,59.177,59.462,24.462,59.878,54.774,56.576,57.932,58.849,59.413,59.723,59.961,55.626,57.217,57.806,58.742,59.29,59.405,59.32,26.022,65.421,-0.304,99.681
2180.031,51.826,54.778,58.35,57.638,58.389,58.977,59.204,59.472,59.525,54.908,56.744,58.082,58.74,59.202,59.482,24.462,59.874,54.804,56.592,57.923,58.857,59.409,59.708,59.961,55.64,57.211,57.802,58.729,59.286,59.421,59.316,26.022,65.44,-0.299,99.681
2184.031,51.828,54.786,58.36,57.634,58.375,58.975,59.206,59.478,59.536,54.912,56.738,58.058,58.752,59.212,59.488,24.451,59.888,54.79,56.596,57.936,58.871,59.438,59.725,59.973,55.636,57.205,57.826,58.754,59.282,59.405,59.34,26.009,65.437,-0.301,99.681
2188.031,51.81,54.772,58.364,57.648,58.377,58.985,59.218,59.484,59.542,54.904,56.76,58.08,58.758,59.212,59.488,24.464,59.904,54.786,56.588,57.946,58.869,59.438,59.731,59.957,55.622,57.207,57.8,58.746,59.274,59.417,59.338,26.019,65.465,-0.347,99.68
2192.031,51.826,54.8,58.368,57.642,58.4,58.993,59.232,59.51,59.532,54.928,56.756,58.092,58.766,59.228,59.492,24.47,59.91,54.802,56.608,57.968,58.894,59.446,59.737,59.975,55.648,57.238,57.82,58.758,59.311,59.423,59.35,26.047,65.446,-0.305,99.68
2196.031,51.846,54.81,58.377,57.663,58.42,59.011,59.23,59.498,59.56,54.933,56.764,58.098,58.776,59.222,59.506,24.464,59.93,54.8,56.616,57.972,58.881,59.444,59.751,59.99,55.662,57.252,57.834,58.774,59.311,59.443,59.348,26.025,65.493,-0.282,99.682
2200.031,51.85,54.814,58.391,57.685,58.432,59.009,59.242,59.524,59.57,54.949,56.792,58.106,58.768,59.24,59.522,24.462,59.924,54.824,56.634,57.986,58.9,59.454,59.765,59.996,55.672,57.248,57.846,58.786,59.319,59.443,59.358,26.006,65.477,-0.303,99.681
2204.031,51.862,54.82,58.397,57.677,58.426,59.019,59.263,59.512,59.58,54.951,56.784,58.12,58.794,59.256,59.532,24.447,59.946,54.82,56.646,57.992,58.928,59.47,59.757,60.004,55.664,57.25,57.834,58.79,59.331,59.451,59.366,26.022,65.49,-0.299,99.682
2208.031,51.846,54.822,58.417,57.695,58.444,59.025,59.269,59.528,59.574,54.951,56.792,58.114,58.792,59.258,59.526,24.445,59.928,54.826,56.632,57.988,58.914,59.48,59.773,60.024,55.662,57.274,57.838,58.796,59.333,59.461,59.38,26.022,65.499,-0.298,99.681
2212.031,51.852,54.83,58.419,57.701,58.446,59.037,59.263,59.524,59.586,54.959,56.786,58.128,58.804,59.26,59.528,24.449,59.944,54.822,56.636,57.99,58.912,59.48,59.775,60.01,55.666,57.264,57.858,58.804,59.339,59.479,59.396,26.016,65.505,-0.309,99.68
2216.031,51.874,54.842,58.421,57.691,58.45,59.045,59.259,59.54,59.6,54.971,56.817,58.139,58.819,59.28,59.55,24.445,59.973,54.846,56.663,58.01,58.942,59.492,59.791,60.032,55.685,57.264,57.854,58.808,59.345,59.477,59.378,26.025,65.518,-0.31,99.679
2220.031,51.884,54.855,58.451,57.711,58.462,59.072,59.299,59.56,59.616,54.999,56.819,58.147,58.825,59.284,59.567,24.438,59.948,54.856,56.683,58.03,58.952,59.506,59.805,60.046,55.705,57.292,57.891,58.818,59.357,59.496,59.396,26.054,65.524,-0.299,99.68
2224.031,51.868,54.859,58.441,57.729,58.472,59.062,59.281,59.556,59.62,54.977,56.833,58.153,58.825,59.288,59.579,24.443,59.973,54.875,56.685,58.024,58.942,59.516,59.809,60.062,55.709,57.286,57.883,58.826,59.379,59.498,59.406,26.009,65.533,-0.302,99.68
2228.031,51.89,54.847,58.449,57.721,58.478,59.072,59.287,59.572,59.63,54.967,56.829,58.157,58.825,59.306,59.577,24.436,59.975,54.864,56.677,58.026,58.958,59.512,59.807,60.062,55.703,57.302,57.893,58.834,59.381,59.504,59.41,26.012,65.545,-0.3,99.681
2232.031,51.908,54.865,58.453,57.731,58.474,59.086,59.305,59.57,59.628,54.993,56.837,58.167,58.833,59.302,59.587,24.415,59.985,54.887,56.687,58.047,58.964,59.53,59.832,60.072,55.723,57.31,57.903,58.851,59.393,59.526,59.419,26.028,65.558,-0.303,99.68
2236.031,51.914,54.871,58.453,57.743,58.494,59.094,59.325,59.597,59.651,55.007,56.853,58.187,58.841,59.31,59.605,24.426,60.009,54.887,56.689,58.049,58.974,59.542,59.838,60.082,55.731,57.31,57.903,58.855,59.401,59.518,59.429,26.022,65.58,-0.313,99.679
2240.031,51.918,54.897,58.477,57.768,58.492,59.104,59.323,59.599,59.667,55.031,56.857,58.199,58.865,59.347,59.615,24.42,60.007,54.905,56.719,58.085,58.988,59.545,59.856,60.09,55.737,57.332,57.915,58.859,59.401,59.546,59.437,26.022,65.561,-0.31,99.678
2244.031,51.953,54.905,58.483,57.77,58.513,59.118,59.343,59.615,59.669,55.054,56.885,58.203,58.885,59.345,59.609,24.422,60.019,54.919,56.729,58.073,58.988,59.553,59.862,60.101,55.757,57.334,57.935,58.881,59.416,59.53,59.439,26.016,65.595,-0.3,99.68
2248.031,51.933,54.893,58.494,57.761,58.508,59.118,59.335,59.617,59.667,55.023,56.879,58.191,58.861,59.353,59.609,24.432,60.011,54.913,56.725,58.071,58.994,59.565,59.862,60.109,55.757,57.343,57.931,58.873,59.43,59.552,59.439,26.019,65.589,-0.317,99.679
2252.031,51.914,54.893,58.498,57.778,58.519,59.122,59.337,59.617,59.673,55.035,56.865,58.209,58.889,59.351,59.633,24.422,60.027,54.915,56.719,58.091,58.986,59.563,59.868,60.105,55.775,57.343,57.935,58.887,59.436,59.542,59.449,26.003,65.586,-0.303,99.679
2256.031,51.965,54.913,58.514,57.792,58.525,59.134,59.349,59.639,59.683,55.048,56.887,58.205,58.901,59.359,59.639,24.43,60.035,54.923,56.737,58.091,59.013,59.575,59.87,60.123,55.745,57.347,57.943,58.897,59.438,59.542,59.469,26.006,65.607,-0.297,99.679
2260.031,51.933,54.909,58.512,57.79,58.529,59.142,59.349,59.635,59.695,55.039,56.891,58.231,58.905,59.371,59.643,24.415,60.039,54.927,56.739,58.103,59.011,59.573,59.886,60.121,55.765,57.361,57.957,58.915,59.438,59.576,59.461,26.003,65.604,-0.295,99.679
2264.031,51.941,54.913,58.53,57.79,58.547,59.138,59.361,59.649,59.705,55.037,56.887,58.223,58.903,59.359,59.647,24.415,60.053,54.925,56.743,58.097,59.025,59.579,59.888,60.143,55.771,57.369,57.961,58.905,59.456,59.592,59.491,26.025,65.607,-0.303,99.679
2268.031,51.947,54.919,58.522,57.798,58.555,59.144,59.382,59.651,59.707,55.064,56.895,58.233,58.911,59.371,59.659,24.405,60.069,54.939,56.743,58.119,59.043,59.601,59.9,60.143,55.783,57.373,57.963,58.927,59.466,59.582,59.501,26.012,65.623,-0.286,99.679
2272.031,51.947,54.927,58.532,57.806,58.539,59.158,59.382,59.671,59.719,55.062,56.912,58.235,58.928,59.381,59.665,24.411,60.079,54.937,56.743,58.111,59.035,59.599,59.89,60.141,55.777,57.385,57.971,58.929,59.462,59.592,59.501,26.016,65.657,-0.301,99.679
2276.031,51.959,54.935,58.532,57.82,58.571,59.162,59.386,59.659,59.711,55.058,56.908,58.231,58.915,59.381,59.67,24.403,60.079,54.935,56.769,58.117,59.057,59.607,59.92,60.173,55.787,57.393,57.977,58.923,59.494,59.607,59.505,25.993,65.654,-0.304,99.679
2280.031,51.961,54.929,58.536,57.82,58.567,59.164,59.406,59.675,59.707,55.064,56.916,58.254,58.928,59.403,59.667,24.394,60.081,54.951,56.767,58.137,59.061,59.617,59.918,60.169,55.8,57.393,57.994,58.941,59.488,59.611,59.523,26.025,65.666,-0.294,99.678
2284.031,51.971,54.943,58.55,57.834,58.563,59.164,59.41,59.661,59.741,55.058,56.918,58.256,58.954,59.391,59.672,24.386,60.104,54.959,56.763,58.143,59.057,59.623,59.934,60.169,55.798,57.399,57.99,58.945,59.506,59.635,59.532,26,65.663,-0.297,99.678
2288.031,51.973,54.966,58.57,57.844,58.567,59.185,59.416,59.687,59.747,55.086,56.938,58.278,58.954,59.409,59.696,24.392,60.09,54.951,56.782,58.139,59.091,59.635,59.926,60.183,55.8,57.403,58.014,58.945,59.512,59.623,59.536,26.006,65.669,-0.303,99.678
2292.031,51.977,54.957,58.564,57.84,58.587,59.193,59.424,59.679,59.758,55.088,56.934,58.282,58.962,59.423,59.704,24.396,60.098,54.967,56.78,58.137,59.087,59.643,59.945,60.187,55.804,57.409,58.004,58.951,59.506,59.637,59.546,25.974,65.676,-0.305,99.678
2296.031,52.005,54.97,58.57,57.852,58.611,59.203,59.434,59.692,59.747,55.102,56.952,58.284,58.968,59.434,59.704,24.409,60.112,54.977,56.79,58.149,59.077,59.633,59.949,60.203,55.824,57.421,58.028,58.982,59.516,59.653,59.542,26.012,65.697,-0.304,99.678
2300.031,51.999,54.98,58.588,57.87,58.613,59.203,59.452,59.704,59.772,55.108,56.96,58.3,58.976,59.43,59.71,24.39,60.13,54.984,56.806,58.158,59.097,59.662,59.943,60.199,55.832,57.439,58.05,59.004,59.529,59.643,59.56,25.987,65.691,-0.31,99.679
2304.031,52.011,54.99,58.609,57.872,58.626,59.225,59.462,59.718,59.77,55.116,56.948,58.306,58.98,59.45,59.722,24.384,60.116,55.008,56.812,58.164,59.093,59.653,59.969,60.212,55.852,57.441,58.042,58.984,59.531,59.663,59.566,25.984,65.719,-0.318,99.677
2308.031,52.011,54.984,58.596,57.879,58.634,59.225,59.478,59.724,59.782,55.114,56.97,58.308,58.998,59.458,59.734,24.369,60.132,55.012,56.816,58.182,59.105,59.68,59.967,60.207,55.852,57.443,58.036,58.99,59.525,59.669,59.584,25.987,65.728,-0.299,99.679
2312.031,52.015,55.004,58.605,57.891,58.638,59.243,59.468,59.738,59.788,55.126,56.976,58.312,58.992,59.458,59.734,24.38,60.144,54.998,56.808,58.182,59.109,59.678,59.961,60.228,55.85,57.451,58.058,59.006,59.549,59.679,59.584,25.974,65.722,-0.291,99.677
2316.031,52.019,54.998,58.613,57.889,58.644,59.235,59.487,59.748,59.81,55.132,56.978,58.326,59.018,59.462,59.75,24.377,60.144,55.02,56.81,58.186,59.111,59.692,59.989,60.222,55.86,57.46,58.048,59.002,59.559,59.679,59.592,25.977,65.725,-0.293,99.679
2320.031,52.027,55.004,58.627,57.897,58.65,59.229,59.472,59.758,59.804,55.134,56.99,58.316,59.01,59.476,59.744,24.369,60.154,54.994,56.812,58.182,59.12,59.696,59.985,60.228,55.864,57.456,58.066,59.016,59.565,59.679,59.6,25.977,65.759,-0.295,99.678
2324.031,52.017,55.006,58.621,57.899,58.646,59.249,59.485,59.744,59.814,55.128,56.978,58.338,59.006,59.482,59.76,24.375,60.154,55,56.826,58.188,59.122,59.69,59.983,60.234,55.848,57.468,58.06,59.012,59.563,59.685,59.596,25.996,65.744,-0.294,99.677
2328.031,52.005,55.01,58.631,57.903,58.66,59.247,59.47,59.756,59.81,55.134,56.982,58.34,59.016,59.484,59.764,24.363,60.162,55,56.83,58.2,59.136,59.698,60.005,60.248,55.88,57.462,58.078,59.016,59.569,59.701,59.606,25.99,65.762,-0.304,99.678
2332.031,52.029,55.022,58.651,57.909,58.652,59.243,59.481,59.772,59.826,55.152,56.99,58.338,59.026,59.488,59.768,24.358,60.172,55.016,56.83,58.21,59.136,59.704,60.007,60.254,55.876,57.484,58.078,59.038,59.585,59.695,59.606,25.987,65.744,-0.281,99.677
2336.031,52.036,55.02,58.661,57.923,58.668,59.277,59.493,59.782,59.832,55.14,57.012,58.34,59.034,59.494,59.789,24.367,60.172,55.03,56.85,58.208,59.144,59.706,60.011,60.264,55.884,57.482,58.082,59.034,59.581,59.72,59.622,26.006,65.775,-0.303,99.677
2340.031,52.04,55.02,58.659,57.921,58.668,59.265,59.509,59.78,59.834,55.165,57.002,58.359,59.045,59.51,59.797,24.382,60.194,55.006,56.856,58.214,59.152,59.728,60.015,60.274,55.868,57.48,58.086,59.03,59.597,59.726,59.632,25.984,65.787,-0.302,99.678
