Time [s],Ch 1 [C],Ch 2 [C],Ch 3 [C],Ch 4 [C],Ch 5 [C],Ch 6 [C],Ch 7 [C],Ch 8 [C],Ch 9 [C],Ch 10 [C],Ch 11 [C],Ch 12 [C],Ch 13 [C],Ch 14 [C],Ch 15 [C],T_Jet [C],Ch 16 [C],Ch 17 [C],Ch 18 [C],Ch 19 [C],Ch 20 [C],Ch 21 [C],Ch 22 [C],Ch 23 [C],Ch 25 [C],Ch 26 [C],Ch 27 [C],Ch 28 [C],Ch 29 [C],Ch 30 [C],Ch 31 [C],T_ambient [C],T_Heat Flux [C],Heat Flux [W/m^2],P_heater [W]
1602.687,50.38,53.899,58.415,57.977,58.79,59.458,59.711,60.001,60.066,54.692,56.98,58.473,59.197,59.697,60.009,21.15,60.451,54.095,56.777,58.32,59.339,59.962,60.299,60.568,55.522,57.59,58.29,59.303,59.903,60.061,59.988,21.853,66.294,-0.101,100.148
1605.375,50.356,53.901,58.427,57.975,58.803,59.46,59.727,59.995,60.076,54.684,56.984,58.468,59.207,59.687,59.999,21.15,60.47,54.128,56.793,58.351,59.364,59.987,60.314,60.595,55.542,57.595,58.285,59.315,59.898,60.053,59.976,21.876,66.304,-0.093,100.147
1608.062,50.358,53.883,58.421,57.963,58.793,59.432,59.705,60.011,60.062,54.652,56.976,58.446,59.189,59.687,60.003,21.154,60.469,54.116,56.786,58.346,59.343,59.97,60.318,60.577,55.537,57.583,58.289,59.297,59.898,60.055,59.978,21.87,66.301,-0.073,100.148
1610.766,50.348,53.879,58.423,57.967,58.805,59.446,59.703,60.007,60.072,54.676,56.982,58.458,59.185,59.697,60.003,21.159,60.473,54.126,56.793,58.356,59.365,59.98,60.308,60.587,55.525,57.589,58.273,59.311,59.882,60.063,59.98,21.896,66.311,-0.082,100.148
1613.453,50.346,53.885,58.425,57.959,58.786,59.44,59.711,60.001,60.068,54.666,56.986,58.452,59.189,59.681,59.997,21.165,60.481,54.116,56.791,58.338,59.357,59.98,60.318,60.579,55.515,57.569,58.269,59.295,59.886,60.049,59.978,21.867,66.295,-0.084,100.148
1616.156,50.348,53.885,58.427,57.955,58.784,59.458,59.711,59.988,60.07,54.66,56.986,58.438,59.193,59.683,60.011,21.144,60.46,54.081,56.761,58.329,59.345,59.975,60.322,60.587,55.532,57.577,58.277,59.295,59.892,60.045,59.978,21.854,66.313,-0.1,100.149
1618.844,50.348,53.895,58.429,57.967,58.801,59.442,59.711,59.995,60.07,54.678,56.986,58.446,59.191,59.691,60.005,21.146,60.472,54.126,56.769,58.325,59.347,59.958,60.314,60.577,55.54,57.589,58.273,59.313,59.898,60.053,59.986,21.847,66.288,-0.101,100.149
1621.531,50.354,53.889,58.429,57.977,58.805,59.45,59.721,59.999,60.072,54.684,56.994,58.462,59.197,59.689,60.015,21.154,60.477,54.128,56.787,58.333,59.347,59.964,60.312,60.577,55.548,57.601,58.299,59.307,59.9,60.055,59.978,21.837,66.301,-0.082,100.149
1624.219,50.35,53.895,58.429,57.977,58.776,59.444,59.715,59.993,60.052,54.676,56.98,58.448,59.201,59.699,59.991,21.146,60.448,54.119,56.779,58.339,59.366,59.991,60.322,60.571,55.552,57.595,58.287,59.307,59.892,60.051,59.976,21.86,66.285,-0.088,100.149
1626.922,50.356,53.909,58.429,57.977,58.801,59.458,59.703,60.005,60.062,54.702,56.982,58.468,59.197,59.693,60.007,21.137,60.492,54.161,56.809,58.352,59.365,59.994,60.324,60.589,55.57,57.611,58.299,59.313,59.902,60.077,59.996,21.877,66.295,-0.072,100.149
1629.609,50.366,53.915,58.429,57.983,58.799,59.46,59.725,60.011,60.084,54.696,56.986,58.47,59.199,59.685,59.999,21.137,60.483,54.14,56.791,58.347,59.362,59.969,60.32,60.581,55.578,57.614,58.293,59.315,59.912,60.061,59.988,21.866,66.276,-0.055,100.149
1632.312,50.378,53.911,58.427,57.973,58.799,59.454,59.733,60.009,60.084,54.7,56.994,58.44,59.193,59.689,59.995,21.129,60.457,54.139,56.774,58.324,59.354,59.969,60.304,60.578,55.571,57.608,58.315,59.317,59.915,60.061,59.99,21.857,66.291,-0.072,100.148
1635,50.37,53.919,58.441,57.983,58.813,59.446,59.717,60.007,60.076,54.696,56.992,58.473,59.203,59.695,59.993,21.129,60.451,54.141,56.796,58.334,59.346,59.961,60.317,60.58,55.558,57.614,58.326,59.311,59.915,60.073,60,21.866,66.295,-0.064,100.148
1637.687,50.37,53.915,58.433,57.993,58.799,59.458,59.729,60.005,60.076,54.68,56.988,58.452,59.191,59.681,60.003,21.131,60.47,54.142,56.799,58.343,59.366,59.977,60.31,60.577,55.584,57.634,58.315,59.323,59.92,60.096,59.99,21.863,66.291,-0.071,100.148
1640.391,50.366,53.907,58.429,57.979,58.807,59.452,59.723,60.005,60.068,54.692,56.98,58.456,59.205,59.695,59.989,21.12,60.487,54.163,56.795,58.354,59.377,59.984,60.33,60.605,55.59,57.621,58.335,59.319,59.935,60.063,59.988,21.867,66.289,-0.072,100.149
1643.078,50.372,53.911,58.433,57.981,58.805,59.466,59.725,60.007,60.076,54.71,57.004,58.464,59.201,59.691,60.003,21.133,60.477,54.156,56.806,58.347,59.364,59.997,60.33,60.579,55.582,57.632,58.323,59.339,59.918,60.083,59.998,21.866,66.285,-0.071,100.149
1645.766,50.38,53.923,58.431,57.991,58.817,59.462,59.721,60.015,60.076,54.706,57.002,58.456,59.201,59.683,59.989,21.129,60.443,54.124,56.788,58.324,59.35,59.957,60.304,60.567,55.575,57.616,58.315,59.315,59.915,60.087,60.002,21.857,66.298,-0.019,100.149
1648.469,50.38,53.927,58.437,57.987,58.807,59.452,59.709,60.003,60.076,54.696,56.994,58.464,59.199,59.693,59.997,21.122,60.449,54.141,56.804,58.342,59.354,59.969,60.317,60.58,55.573,57.624,58.318,59.328,59.907,60.073,59.998,21.857,66.304,-0.063,100.148
1651.156,50.376,53.925,58.441,57.975,58.801,59.454,59.717,60.009,60.07,54.698,56.984,58.452,59.203,59.699,60.021,21.131,60.453,54.141,56.782,58.33,59.35,59.977,60.309,60.584,55.569,57.61,58.315,59.324,59.919,60.083,60.002,21.87,66.301,-0.103,100.148
1653.859,50.376,53.905,58.425,57.981,58.784,59.446,59.719,60.009,60.072,54.688,56.992,58.456,59.187,59.681,59.983,21.125,60.443,54.106,56.78,58.322,59.34,59.959,60.311,60.574,55.558,57.612,58.301,59.315,59.899,60.075,59.994,21.873,66.319,-0.098,100.149
1656.547,50.366,53.911,58.441,57.963,58.79,59.454,59.717,59.995,60.078,54.678,56.994,58.456,59.191,59.691,59.967,21.167,60.46,54.124,56.787,58.355,59.359,59.973,60.334,60.585,55.558,57.601,58.305,59.307,59.92,60.073,60.008,21.876,66.301,-0.109,100.15
1659.234,50.366,53.905,58.421,57.977,58.803,59.446,59.709,59.997,60.064,54.686,56.988,58.452,59.197,59.679,59.866,21.4,60.487,54.132,56.785,58.337,59.359,59.989,60.324,60.589,55.556,57.599,58.287,59.325,59.904,60.075,59.996,21.866,66.301,-0.112,100.149
1661.937,50.36,53.913,58.429,57.971,58.788,59.45,59.721,59.984,60.064,54.704,57.002,58.44,59.197,59.695,59.993,21.131,60.481,54.157,56.797,58.35,59.377,59.994,60.322,60.601,55.556,57.609,58.307,59.325,59.906,60.075,60,21.854,66.301,-0.114,100.15
1664.625,50.37,53.911,58.437,57.971,58.803,59.45,59.713,60.009,60.07,54.69,56.994,58.468,59.209,59.683,59.983,21.15,60.462,54.142,56.806,58.341,59.368,59.981,60.316,60.583,55.57,57.62,58.317,59.337,59.918,60.067,59.988,21.841,66.291,-0.097,100.148
1667.312,50.372,53.919,58.447,57.985,58.807,59.462,59.731,60.003,60.064,54.706,57.008,58.473,59.205,59.699,59.991,21.165,60.466,54.164,56.803,58.349,59.368,59.993,60.324,60.591,55.56,57.612,58.305,59.323,59.927,60.067,59.996,21.873,66.298,-0.103,100.147
1670.016,50.37,53.901,58.437,57.971,58.782,59.464,59.721,59.997,60.07,54.698,56.994,58.46,59.213,59.699,59.977,21.144,60.472,54.138,56.808,58.345,59.37,59.971,60.318,60.591,55.562,57.612,58.309,59.317,59.918,60.069,60.012,21.87,66.301,-0.101,100.147
1672.703,50.368,53.897,58.433,57.969,58.795,59.438,59.715,60.009,60.054,54.694,56.986,58.454,59.205,59.679,59.985,21.125,60.504,54.156,56.8,58.371,59.377,59.998,60.333,60.607,55.549,57.613,58.305,59.319,59.924,60.079,59.998,21.87,66.298,-0.091,100.148
1675.391,50.37,53.923,58.429,57.963,58.799,59.456,59.717,60.005,60.064,54.688,56.982,58.444,59.197,59.701,59.989,21.125,60.485,54.161,56.821,58.36,59.377,59.992,60.324,60.603,55.568,57.607,58.305,59.315,59.92,60.069,59.998,21.886,66.329,-0.076,100.148
1678.094,50.362,53.901,58.433,57.971,58.79,59.44,59.713,59.99,60.066,54.674,56.984,58.458,59.199,59.681,59.997,21.129,60.489,54.145,56.786,58.352,59.363,59.984,60.322,60.605,55.541,57.593,58.303,59.319,59.91,60.067,59.994,21.864,66.301,-0.085,100.148
1680.781,50.358,53.879,58.417,57.945,58.772,59.438,59.707,59.993,60.056,54.67,56.968,58.442,59.189,59.677,59.989,21.127,60.485,54.1,56.776,58.33,59.371,59.984,60.322,60.597,55.529,57.593,58.293,59.305,59.892,60.075,59.996,21.867,66.305,-0.094,100.148
1683.484,50.354,53.883,58.419,57.951,58.801,59.446,59.725,60.011,60.068,54.672,56.98,58.45,59.193,59.666,59.993,21.129,60.471,54.12,56.784,58.338,59.355,59.992,60.31,60.591,55.519,57.591,58.295,59.305,59.898,60.069,59.992,21.877,66.301,-0.105,100.149
1686.172,50.36,53.901,58.429,57.967,58.786,59.434,59.701,59.995,60.07,54.66,56.972,58.428,59.199,59.693,59.983,21.125,60.471,54.134,56.788,58.35,59.359,59.988,60.32,60.605,55.543,57.603,58.311,59.317,59.91,60.071,60.016,21.867,66.311,-0.112,100.148
1688.875,50.354,53.915,58.419,57.967,58.79,59.448,59.711,59.997,60.074,54.67,56.98,58.454,59.195,59.683,59.997,21.114,60.462,54.122,56.777,58.325,59.343,59.969,60.306,60.587,55.548,57.599,58.295,59.315,59.904,60.057,60.002,21.879,66.307,-0.105,100.148
1691.562,50.366,53.889,58.413,57.967,58.786,59.448,59.715,59.999,60.072,54.67,56.978,58.446,59.183,59.675,60.001,21.118,60.46,54.119,56.791,58.323,59.353,59.979,60.32,60.575,55.556,57.612,58.291,59.321,59.906,60.059,59.996,21.879,66.295,-0.09,100.149
1694.266,50.358,53.895,58.419,57.949,58.793,59.454,59.711,60.011,60.072,54.664,56.962,58.44,59.189,59.689,60.005,21.11,60.464,54.117,56.791,58.333,59.376,59.973,60.318,60.577,55.528,57.589,58.291,59.315,59.888,60.053,59.996,21.866,66.291,-0.096,100.149
1696.953,50.352,53.871,58.419,57.955,58.774,59.454,59.705,59.999,60.052,54.65,56.952,58.434,59.175,59.673,59.993,21.112,60.471,54.124,56.786,58.344,59.361,59.974,60.312,60.593,55.523,57.589,58.279,59.293,59.904,60.057,59.986,21.88,66.317,-0.112,100.149
1699.641,50.344,53.854,58.403,57.925,58.764,59.444,59.713,59.988,60.056,54.648,56.958,58.418,59.171,59.671,59.993,21.101,60.48,54.126,56.788,58.351,59.368,59.992,60.331,60.584,55.523,57.579,58.294,59.309,59.898,60.051,59.988,21.874,66.28,-0.12,100.15
1702.344,50.358,53.858,58.411,57.951,58.786,59.446,59.699,59.986,60.066,54.638,56.948,58.42,59.193,59.679,59.983,21.103,60.486,54.117,56.786,58.341,59.36,59.979,60.335,60.607,55.517,57.575,58.284,59.293,59.888,60.045,59.986,21.883,66.301,-0.128,100.147
1705.047,50.338,53.871,58.407,57.947,58.78,59.424,59.705,59.99,60.06,54.662,56.976,58.442,59.199,59.677,59.995,21.105,60.494,54.134,56.802,58.345,59.356,59.975,60.331,60.605,55.545,57.613,58.286,59.319,59.92,60.077,59.982,21.88,66.305,-0.11,100.149
1707.734,50.354,53.897,58.429,57.963,58.774,59.444,59.719,60.001,60.078,54.678,56.98,58.44,59.195,59.675,60.003,21.116,60.487,54.163,56.815,58.352,59.365,59.978,60.328,60.593,55.556,57.611,58.297,59.309,59.896,60.063,60,21.861,66.311,-0.105,100.147
1710.422,50.352,53.911,58.419,57.955,58.79,59.442,59.713,59.99,60.052,54.668,56.966,58.428,59.187,59.685,59.993,21.105,60.479,54.124,56.791,58.33,59.357,59.976,60.308,60.573,55.574,57.607,58.297,59.327,59.914,60.071,59.996,21.877,66.314,-0.12,100.148
1713.125,50.344,53.893,58.419,57.961,58.801,59.428,59.711,59.993,60.064,54.69,56.976,58.442,59.197,59.689,59.989,21.11,60.479,54.145,56.805,58.352,59.361,59.988,60.328,60.581,55.57,57.627,58.297,59.317,59.912,60.079,59.994,21.864,66.308,-0.064,100.148
1715.812,50.352,53.891,58.413,57.955,58.776,59.434,59.709,60.003,60.07,54.684,56.974,58.442,59.189,59.689,59.993,21.101,60.475,54.145,56.801,58.35,59.365,59.986,60.32,60.585,55.564,57.611,58.293,59.321,59.908,60.067,59.992,21.88,66.308,-0.096,100.147
1718.516,50.362,53.897,58.417,57.957,58.784,59.424,59.703,59.995,60.062,54.676,56.978,58.442,59.189,59.695,59.999,21.105,60.471,54.143,56.801,58.358,59.367,59.988,60.318,60.587,55.546,57.609,58.303,59.305,59.906,60.073,60.002,21.874,66.311,-0.123,100.148
1721.203,50.362,53.899,58.417,57.961,58.786,59.426,59.703,59.976,60.058,54.688,56.982,58.45,59.195,59.691,60.005,21.099,60.477,54.15,56.806,58.349,59.378,59.983,60.33,60.589,55.558,57.614,58.311,59.331,59.906,60.065,59.99,21.857,66.316,-0.123,100.147
1723.906,50.362,53.893,58.427,57.961,58.768,59.448,59.709,59.993,60.066,54.672,56.972,58.454,59.189,59.689,60.013,21.112,60.46,54.132,56.784,58.322,59.348,59.981,60.315,60.596,55.554,57.61,58.303,59.313,59.913,60.055,59.99,21.87,66.31,-0.125,100.148
1726.594,50.364,53.905,58.421,57.951,58.782,59.428,59.697,59.993,60.054,54.68,56.974,58.44,59.185,59.683,60.003,21.103,60.451,54.126,56.798,58.336,59.35,59.967,60.317,60.59,55.542,57.612,58.281,59.311,59.913,60.065,60.017,21.854,66.304,-0.125,100.147
1729.297,50.352,53.873,58.423,57.963,58.766,59.43,59.685,59.995,60.066,54.676,56.97,58.45,59.197,59.675,59.993,21.108,60.477,54.156,56.799,58.339,59.368,59.991,60.338,60.589,55.57,57.607,58.289,59.315,59.912,60.079,60.01,21.844,66.295,-0.12,100.149
1731.984,50.374,53.897,58.411,57.959,58.774,59.42,59.699,60.007,60.052,54.686,56.972,58.446,59.189,59.683,59.985,21.097,60.502,54.184,56.824,58.388,59.387,59.998,60.333,60.591,55.565,57.627,58.317,59.339,59.936,60.087,60.016,21.88,66.317,-0.127,100.148
1734.672,50.358,53.909,58.421,57.953,58.774,59.448,59.697,60.003,60.066,54.69,56.992,58.444,59.197,59.687,60.009,21.103,60.506,54.196,56.83,58.378,59.37,59.994,60.333,60.601,55.588,57.641,58.317,59.341,59.92,60.073,59.998,21.851,66.308,-0.127,100.149
1737.375,50.364,53.905,58.413,57.959,58.77,59.432,59.703,59.978,60.064,54.672,56.992,58.454,59.221,59.695,59.997,21.101,60.498,54.168,56.824,58.369,59.393,59.99,60.333,60.605,55.569,57.601,58.325,59.337,59.92,60.071,60.002,21.848,66.305,-0.129,100.149
1740.062,50.376,53.903,58.415,57.961,58.784,59.436,59.705,59.995,60.062,54.698,56.994,58.438,59.199,59.693,59.985,21.093,60.492,54.174,56.826,58.361,59.379,59.99,60.335,60.593,55.58,57.625,58.313,59.317,59.91,60.083,60.008,21.848,66.314,-0.13,100.149
1742.766,50.37,53.911,58.437,57.969,58.784,59.448,59.701,59.988,60.058,54.678,56.988,58.454,59.201,59.689,60.009,21.099,60.504,54.186,56.834,58.373,59.389,60.002,60.327,60.601,55.549,57.619,58.305,59.323,59.92,60.077,60.004,21.851,66.311,-0.122,100.148
1745.453,50.38,53.913,58.429,57.965,58.79,59.446,59.707,59.999,60.07,54.702,56.986,58.45,59.211,59.685,60.005,21.101,60.508,54.196,56.84,58.373,59.395,60.002,60.331,60.605,55.569,57.623,58.319,59.331,59.918,60.073,59.996,21.841,66.311,-0.128,100.148
1748.156,50.37,53.915,58.433,57.951,58.786,59.442,59.705,59.995,60.066,54.702,56.988,58.458,59.195,59.697,60.009,21.11,60.504,54.188,56.858,58.378,59.395,60.004,60.329,60.599,55.567,57.615,58.311,59.327,59.904,60.059,59.996,21.829,66.292,-0.123,100.149
1750.859,50.376,53.901,58.429,57.951,58.782,59.434,59.701,59.995,60.07,54.684,56.994,58.45,59.195,59.707,60.005,21.11,60.483,54.161,56.825,58.37,59.377,60,60.328,60.593,55.554,57.609,58.303,59.319,59.9,60.061,60,21.825,66.301,-0.134,100.148
1753.547,50.372,53.893,58.419,57.955,58.782,59.42,59.701,59.997,60.062,54.68,56.992,58.466,59.199,59.693,60.009,21.108,60.492,54.185,56.841,58.38,59.383,60.006,60.334,60.613,55.562,57.613,58.307,59.321,59.912,60.081,59.982,21.835,66.308,-0.117,100.148
1756.25,50.378,53.897,58.415,57.947,58.786,59.448,59.701,59.997,60.056,54.7,56.988,58.462,59.211,59.691,60.001,21.105,60.487,54.171,56.825,58.364,59.371,59.994,60.338,60.603,55.546,57.613,58.303,59.315,59.91,60.063,59.988,21.793,66.283,-0.126,100.148
1758.937,50.38,53.899,58.429,57.959,58.766,59.438,59.703,59.986,60.064,54.676,56.99,58.452,59.199,59.693,59.989,21.11,60.481,54.171,56.823,58.35,59.375,59.99,60.338,60.589,55.543,57.609,58.307,59.325,59.912,60.077,59.996,21.812,66.317,-0.114,100.148
1761.641,50.376,53.901,58.423,57.967,58.784,59.432,59.711,59.988,60.064,54.698,57,58.473,59.183,59.691,59.999,21.095,60.498,54.194,56.836,58.382,59.383,60.022,60.349,60.603,55.569,57.611,58.311,59.337,59.918,60.059,60.008,21.809,66.305,-0.127,100.149
1764.328,50.372,53.919,58.431,57.963,58.782,59.446,59.713,60.013,60.06,54.7,56.99,58.47,59.213,59.691,60.007,21.097,60.525,54.202,56.85,58.39,59.385,60.018,60.343,60.603,55.569,57.623,58.301,59.339,59.91,60.069,60,21.806,66.317,-0.126,100.147
1767.031,50.38,53.893,58.417,57.961,58.786,59.426,59.703,59.997,60.07,54.712,56.994,58.473,59.205,59.711,60.015,21.093,60.504,54.186,56.828,58.378,59.397,60.014,60.341,60.603,55.573,57.621,58.325,59.329,59.916,60.083,60,21.79,66.305,-0.084,100.148
1769.734,50.368,53.893,58.423,57.957,58.79,59.446,59.705,59.986,60.058,54.694,56.99,58.477,59.207,59.715,60.021,21.097,60.519,54.172,56.828,58.382,59.403,60.006,60.343,60.609,55.561,57.613,58.301,59.325,59.902,60.065,59.992,21.771,66.311,-0.138,100.148
1772.422,50.382,53.907,58.421,57.961,58.795,59.432,59.697,59.993,60.062,54.696,56.99,58.462,59.199,59.695,60.019,21.101,60.521,54.16,56.826,58.382,59.399,60.002,60.335,60.611,55.547,57.611,58.292,59.323,59.908,60.077,59.998,21.79,66.326,-0.131,100.147
1775.125,50.38,53.891,58.425,57.953,58.782,59.438,59.715,59.964,60.066,54.694,56.996,58.483,59.215,59.703,59.999,21.11,60.506,54.192,56.828,58.384,59.397,60.006,60.341,60.605,55.551,57.623,58.309,59.329,59.906,60.081,60.008,21.803,66.329,-0.138,100.149
1777.812,50.392,53.905,58.417,57.949,58.795,59.45,59.711,60.009,60.066,54.704,57.002,58.479,59.219,59.707,60.013,21.097,60.511,54.194,56.838,58.386,59.399,60.01,60.343,60.617,55.578,57.625,58.313,59.337,59.924,60.071,60,21.774,66.305,-0.123,100.148
1780.5,50.38,53.897,58.431,57.979,58.797,59.442,59.701,59.999,60.062,54.716,56.988,58.46,59.219,59.709,60.015,21.11,60.508,54.19,56.846,58.388,59.387,60.006,60.345,60.619,55.565,57.635,58.315,59.321,59.916,60.075,60.008,21.784,66.305,-0.111,100.148
1783.203,50.378,53.913,58.421,57.959,58.776,59.452,59.709,59.995,60.056,54.721,57.004,58.493,59.209,59.705,60.017,21.114,60.521,54.198,56.852,58.39,59.397,60.012,60.345,60.617,55.588,57.637,58.315,59.333,59.922,60.085,59.998,21.774,66.326,-0.12,100.148
1785.906,50.376,53.919,58.433,57.975,58.805,59.454,59.713,59.988,60.06,54.729,57.006,58.483,59.217,59.699,60.011,21.099,60.529,54.192,56.844,58.384,59.401,60.008,60.345,60.611,55.575,57.631,58.327,59.337,59.916,60.075,59.992,21.78,66.308,-0.129,100.147
1788.594,50.408,53.935,58.433,57.961,58.786,59.448,59.717,59.997,60.07,54.718,57.012,58.468,59.207,59.711,60.031,21.095,60.531,54.192,56.842,58.39,59.389,60.024,60.351,60.611,55.582,57.631,58.317,59.335,59.924,60.067,59.994,21.774,66.28,-0.142,100.147
1791.281,50.39,53.907,58.431,57.961,58.797,59.454,59.705,59.988,60.066,54.718,57.006,58.475,59.223,59.701,60.025,21.099,60.517,54.178,56.83,58.382,59.383,59.996,60.335,60.625,55.563,57.611,58.315,59.313,59.904,60.075,59.994,21.78,66.323,-0.144,100.148
1793.984,50.384,53.895,58.433,57.969,58.797,59.44,59.717,59.995,60.064,54.698,57.008,58.462,59.205,59.693,60.003,21.093,60.508,54.18,56.836,58.373,59.383,60,60.339,60.613,55.559,57.601,58.317,59.317,59.912,60.077,59.984,21.771,66.311,-0.141,100.15
1796.672,50.372,53.891,58.435,57.973,58.786,59.438,59.703,59.993,60.062,54.694,57.006,58.47,59.217,59.715,60.013,21.093,60.515,54.178,56.842,58.388,59.389,59.994,60.351,60.611,55.555,57.629,58.317,59.325,59.904,60.075,59.99,21.79,66.311,-0.121,100.147
1799.375,50.382,53.911,58.435,57.967,58.795,59.456,59.719,60.005,60.078,54.698,57.014,58.481,59.217,59.699,60.003,21.08,60.502,54.18,56.83,58.386,59.391,59.992,60.333,60.605,55.569,57.629,58.321,59.345,59.922,60.087,59.998,21.784,66.314,-0.123,100.148
1802.062,50.376,53.929,58.435,57.975,58.801,59.452,59.711,60.009,60.072,54.71,57.002,58.475,59.219,59.711,60.019,21.084,60.511,54.196,56.844,58.386,59.399,60.006,60.343,60.623,55.586,57.619,58.311,59.329,59.91,60.079,60.004,21.79,66.308,-0.114,100.148
1804.766,50.388,53.925,58.439,57.979,58.793,59.45,59.731,60.013,60.08,54.7,57.008,58.477,59.219,59.707,60.027,21.067,60.531,54.182,56.828,58.384,59.385,60.01,60.337,60.593,55.598,57.647,58.331,59.341,59.928,60.075,59.992,21.787,66.317,-0.141,100.148
1807.453,50.384,53.925,58.443,57.987,58.813,59.446,59.719,60.001,60.082,54.712,57.002,58.47,59.207,59.711,60.007,21.082,60.525,54.192,56.842,58.386,59.379,60.01,60.343,60.599,55.588,57.629,58.313,59.325,59.924,60.067,59.998,21.79,66.323,-0.133,100.148
1810.156,50.39,53.919,58.439,57.967,58.803,59.46,59.723,60.007,60.076,54.704,57.006,58.491,59.211,59.707,60.017,21.078,60.539,54.182,56.834,58.396,59.395,60.024,60.335,60.599,55.588,57.625,58.333,59.329,59.918,60.067,60.002,21.784,66.332,-0.128,100.147
1812.844,50.376,53.905,58.445,57.983,58.803,59.452,59.725,60.011,60.091,54.696,56.996,58.464,59.215,59.711,60.015,21.075,60.513,54.178,56.832,58.369,59.379,60.006,60.333,60.599,55.561,57.607,58.307,59.319,59.924,60.083,59.992,21.777,66.308,-0.119,100.147
1815.547,50.382,53.887,58.435,57.967,58.809,59.448,59.707,60.021,60.082,54.708,57.002,58.473,59.229,59.705,60.021,21.073,60.521,54.166,56.806,58.367,59.375,59.992,60.331,60.611,55.573,57.627,58.321,59.331,59.92,60.089,60.008,21.79,66.339,-0.129,100.147
1818.234,50.372,53.917,58.443,57.977,58.801,59.45,59.715,60.015,60.076,54.7,57.006,58.458,59.219,59.705,60.019,21.075,60.521,54.182,56.836,58.365,59.372,60.01,60.347,60.607,55.559,57.615,58.317,59.333,59.926,60.079,60.004,21.761,66.314,-0.135,100.146
1820.937,50.392,53.901,58.439,57.981,58.805,59.448,59.721,60.007,60.091,54.696,56.998,58.462,59.203,59.711,60.013,21.073,60.515,54.176,56.83,58.367,59.381,60.02,60.339,60.613,55.563,57.619,58.298,59.331,59.92,60.085,59.982,21.774,66.32,-0.13,100.147
1823.625,50.384,53.881,58.427,57.947,58.79,59.432,59.715,60.003,60.068,54.668,56.974,58.454,59.197,59.709,60.005,21.058,60.525,54.176,56.824,58.359,59.377,60,60.341,60.607,55.563,57.605,58.305,59.317,59.91,60.071,60.006,21.774,66.32,-0.134,100.149
1826.328,50.368,53.864,58.417,57.951,58.786,59.456,59.725,60.009,60.068,54.672,56.97,58.462,59.195,59.709,60.019,21.058,60.517,54.174,56.808,58.359,59.391,59.975,60.341,60.599,55.559,57.603,58.317,59.333,59.918,60.073,60.01,21.767,66.323,-0.144,100.148
1829.016,50.368,53.911,58.431,57.969,58.797,59.448,59.719,60.015,60.072,54.694,56.98,58.464,59.221,59.709,60.005,21.063,60.525,54.174,56.83,58.359,59.379,60.016,60.335,60.605,55.567,57.625,58.309,59.329,59.93,60.067,59.99,21.771,66.305,-0.148,100.146
1831.719,50.372,53.911,58.433,57.967,58.805,59.45,59.733,60.001,60.091,54.688,56.988,58.46,59.209,59.693,60.015,21.05,60.519,54.17,56.834,58.363,59.399,60,60.333,60.593,55.553,57.605,58.319,59.323,59.922,60.087,59.996,21.764,66.32,-0.152,100.146
1834.406,50.366,53.907,58.423,57.967,58.79,59.444,59.703,60.011,60.086,54.692,57.004,58.456,59.197,59.707,60.023,21.054,60.513,54.17,56.822,58.373,59.385,60.008,60.323,60.603,55.582,57.617,58.321,59.339,59.922,60.085,60.008,21.774,66.326,-0.129,100.147
1837.109,50.374,53.897,58.435,57.957,58.793,59.444,59.727,60.015,60.078,54.678,56.982,58.448,59.207,59.679,60.023,21.052,60.513,54.168,56.818,58.376,59.403,60.004,60.345,60.611,55.563,57.613,58.329,59.337,59.926,60.083,60.022,21.796,66.317,-0.14,100.146
1839.812,50.38,53.913,58.441,57.957,58.809,59.452,59.723,60.015,60.068,54.678,56.982,58.458,59.195,59.709,60.013,21.046,60.511,54.18,56.828,58.39,59.377,60.012,60.335,60.591,55.578,57.619,58.325,59.335,59.932,60.087,59.994,21.761,66.332,-0.14,100.146
1842.5,50.37,53.911,58.427,57.957,58.788,59.452,59.709,59.988,60.082,54.686,57.002,58.458,59.205,59.707,60.011,21.046,60.521,54.178,56.828,58.384,59.372,59.996,60.331,60.607,55.567,57.613,58.319,59.341,59.928,60.079,60.004,21.796,66.329,-0.12,100.147
1845.203,50.38,53.907,58.431,57.959,58.784,59.444,59.721,60.013,60.072,54.686,56.982,58.47,59.199,59.697,60.013,21.052,60.517,54.158,56.81,58.361,59.37,60,60.347,60.605,55.563,57.631,58.317,59.325,59.926,60.079,60,21.774,66.32,-0.147,100.148
1847.891,50.37,53.909,58.441,57.983,58.795,59.458,59.721,60.011,60.084,54.684,56.988,58.464,59.203,59.697,60.013,21.05,60.508,54.17,56.83,58.382,59.379,60.012,60.347,60.605,55.567,57.621,58.329,59.325,59.92,60.079,59.998,21.78,66.311,-0.124,100.147
1850.594,50.392,53.937,58.449,57.977,58.809,59.466,59.735,60.015,60.066,54.71,57.006,58.462,59.209,59.705,60.027,21.056,60.515,54.172,56.82,58.38,59.375,60.006,60.335,60.601,55.571,57.627,58.319,59.331,59.924,60.083,60.004,21.787,66.336,-0.152,100.148
